geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
GO:0071806	protein transmembrane transport	http://amigo.geneontology.org/amigo/term/GO:0071806	-0.5292741689900657	-1.3785168400950918	0.02104208414725242	0.2570756361101429	22	./Project_wg_result1576701776_GSEA/GO_0071806.png	5	318176;41500;40635;34763;38049	CG32727;Hsp60D;Tim17a1;Tim17b1;ttm2
GO:0051606	detection of stimulus	http://amigo.geneontology.org/amigo/term/GO:0051606	-0.4622620838744969	-1.4053168956494513	0	0.3481735796444754	179	./Project_wg_result1576701776_GSEA/GO_0051606.png	141	318011;117470;33683;117345;317838;33335;37715;31750;34641;39983;41018;38098;36413;42471;117477;41052;31207;318610;39269;8673994;36187;42765;43375;40891;117496;192481;39015;7354417;40116;43305;37250;37917;42425;117476;40198;318012;38835;41119;41011;260693;117346;39571;37881;117338;38453;35655;2768728;34603;34651;31246;31865;318727;33126;318728;117472;117500;32067;39194;318013;246442;32189;39982;117348;32085;33453;117349;36715;35980;42415;39120;117336;42712;117498;41654;2768964;117486;43753;117499;35705;117327;33157;318632;31686;41715;33251;42568;37716;35516;7354400;38616;34843;2768933;44873;246631;117342;40648;34601;42768;37501;37711;7354418;117344;318912;117488;35644;42711;38935;37252;117487;39929;33450;43341;37347;39110;31867;36350;36254;36094;40744;117484;318736;170887;37022;39109;117343;318158;36716;318778;41008;39189;7354416;117501;35514;117485;39324;117481;246659;32086;33381;32562;31694	CG1339;CG31750;CG32395;CheA29a;CheB38b;CheB93b;Gr10a;Gr10b;Gr21a;Gr22a;Gr22c;Gr22e;Gr22f;Gr23a;Gr28a;Gr28b;Gr33a;Gr36a;Gr36b;Gr36c;Gr39a;Gr43a;Gr47a;Gr47b;Gr57a;Gr58a;Gr58c;Gr59a;Gr59b;Gr59c;Gr59d;Gr5a;Gr61a;Gr63a;Gr64a;Gr64f;Gr66a;Gr68a;Gr77a;Gr8a;Gr93a;Gr93b;Gr93d;Gr97a;Gr98a;Gr98b;Gr98c;Gr9a;Ir100a;Ir10a;Ir11a;Ir20a;Ir21a;Ir25a;Ir31a;Ir48b;Ir51b;Ir52a;Ir52b;Ir52d;Ir54a;Ir56b;Ir56d;Ir60a;Ir60b;Ir60e;Ir64a;Ir67a;Ir67b;Ir67c;Ir68a;Ir75a;Ir75b;Ir75c;Ir76b;Ir7a;Ir7d;Ir7e;Ir7f;Ir7g;Ir84a;Ir85a;Ir87a;Ir8a;Ir92a;Ir93a;Ir94a;Ir94b;Ir94c;Ir94e;Ir94f;Ir94g;Or10a;Or13a;Or19b;Or22a;Or22c;Or23a;Or2a;Or33a;Or33c;Or42a;Or42b;Or43a;Or45b;Or46a;Or47a;Or49a;Or49b;Or59a;Or59b;Or59c;Or65a;Or65b;Or65c;Or67a;Or67b;Or67c;Or69a;Or74a;Or7a;Or82a;Or83a;Or83c;Or85c;Or85d;Or85e;Or85f;Or88a;Or92a;Or94a;Or94b;Or98a;Or98b;Pkd2;TrpA1;brv1;brv3;nan;ppk;ppk26
GO:0006839	mitochondrial transport	http://amigo.geneontology.org/amigo/term/GO:0006839	-0.4695022958796066	-1.2624384257722876	0.0551102203856611	0.644845765074939	29	./Project_wg_result1576701776_GSEA/GO_0006839.png	16	41449;40632;48572;7354435;33833;38572;33796;38571;41902;32450;318176;318237;41500;40635;34763;38049	CG18418;CG32727;CG32832;CG42302;CG4520;CG5662;CG7514;GC2;Hsp60B;Hsp60C;Hsp60D;Tim17a1;Tim17a2;Tim17b1;Ucp4B;ttm2
GO:0071166	ribonucleoprotein complex localization	http://amigo.geneontology.org/amigo/term/GO:0071166	-0.4967006110924397	-1.2833913440462497	0.06331658285093811	0.649878006273963	20	./Project_wg_result1576701776_GSEA/GO_0071166.png	2	40884;37685	CG12782;nxf4
GO:0007618	mating	http://amigo.geneontology.org/amigo/term/GO:0007618	-0.4016233727875356	-1.1870031346985086	0.043999999956	1	99	./Project_wg_result1576701776_GSEA/GO_0007618.png	56	2768722;30980;42530;40891;117496;192481;43343;246647;43305;5740700;36741;117476;117346;117338;38453;35655;34651;31865;117472;117500;33823;117348;32085;33453;117349;117336;117498;117486;117499;117327;33251;42568;35096;40315;32999;53523;48531;117344;117488;38935;117487;37347;43396;3772154;117484;2768691;32022;43397;43395;117343;318158;32060;36414;117501;117485;39324	Acp33A;Acp36DE;CG15200;CG15208;CG17575;CG9997;Dup99B;Gr10a;Gr10b;Gr21a;Gr22a;Gr22c;Gr22e;Gr22f;Gr23a;Gr28a;Gr28b;Gr36a;Gr36b;Gr36c;Gr39a;Gr43a;Gr57a;Gr58a;Gr59a;Gr59b;Gr59c;Gr59d;Gr63a;Gr66a;Gr68a;Gr77a;Gr8a;Gr93a;Gr93b;Gr97a;Gr98a;Gr98b;Gr98c;Gr9a;Ir84a;Pkd2;Poxn;Pp1-13C;SIFaR;Sems;amn;antr;aqrs;dsf;intr;lectin-46Ca;mil;natalisin;ppk25;y
GO:0007635	chemosensory behavior	http://amigo.geneontology.org/amigo/term/GO:0007635	-0.40557674043754666	-1.1830025367063912	0.064999999935	1	74	./Project_wg_result1576701776_GSEA/GO_0007635.png	49	34545;117368;30978;117470;117345;33335;34641;40754;117496;192481;43305;117476;117346;117338;38453;35655;31865;117472;117500;117348;32085;33453;117349;117336;117498;117486;117499;117327;33251;42568;38616;32999;44873;40648;117344;117488;38935;117487;37347;31867;36350;117484;117343;318158;117501;35514;117485;39324;117481	Gr10a;Gr10b;Gr21a;Gr22a;Gr22c;Gr22e;Gr22f;Gr23a;Gr28a;Gr28b;Gr32a;Gr33a;Gr36a;Gr36b;Gr36c;Gr39a;Gr43a;Gr47b;Gr57a;Gr58a;Gr59a;Gr59b;Gr59c;Gr59d;Gr5a;Gr63a;Gr64a;Gr66a;Gr68a;Gr77a;Gr8a;Gr93a;Gr93b;Gr93d;Gr97a;Gr98a;Gr98b;Gr98c;Gr9a;Ir64a;Ir8a;NPFR;Or1a;Or22a;Or42a;Or49a;Or83a;amn;prt
GO:0007005	mitochondrion organization	http://amigo.geneontology.org/amigo/term/GO:0007005	-0.4139646132596034	-1.1846244776977055	0.073999999926	1	65	./Project_wg_result1576701776_GSEA/GO_0007005.png	25	43585;318554;40632;36733;48572;7354435;37691;33797;34141;33796;38915;37682;50454;41902;42132;35081;3771749;32450;318553;318176;41500;37899;40635;34763;38049	Atg8b;CG11498;CG12511;CG14929;CG15283;CG30412;CG3092;CG31007;CG31008;CG32727;CG42302;CG4520;CG5662;CG5755;CG7387;Cep89;Hsp60B;Hsp60C;Hsp60D;Pgam5-2;Tim17a1;Tim17a2;Tim17b1;mtsh;ttm2
GO:0019098	reproductive behavior	http://amigo.geneontology.org/amigo/term/GO:0019098	-0.38512036783770964	-1.1385262154594857	0.081999999918	1	98	./Project_wg_result1576701776_GSEA/GO_0019098.png	59	117470;117345;34641;246620;32246;35073;2768722;30980;42530;40891;117496;192481;43343;246647;43305;5740700;36741;117476;117346;117338;38453;35655;31865;117472;117500;33823;117348;32085;33453;117349;117336;117498;117486;117499;117327;33251;42568;35096;40315;32999;53523;117344;117488;38935;117487;37347;43396;3772154;117484;2768691;43397;43395;117343;318158;36414;36716;117501;117485;39324	Acp33A;Acp36DE;CG17575;CG9997;Dup99B;Gr10a;Gr10b;Gr21a;Gr22a;Gr22c;Gr22e;Gr22f;Gr23a;Gr28a;Gr28b;Gr33a;Gr36a;Gr36b;Gr36c;Gr39a;Gr43a;Gr47b;Gr57a;Gr58a;Gr59a;Gr59b;Gr59c;Gr59d;Gr63a;Gr66a;Gr68a;Gr77a;Gr8a;Gr93a;Gr93b;Gr93d;Gr97a;Gr98a;Gr98b;Gr98c;Gr9a;Ir52d;Ir84a;Poxn;SIFaR;Sems;Tdc2;amn;antr;aqrs;btv;dsf;hec;intr;lectin-46Ca;mil;natalisin;ppk25;y
GO:0007600	sensory perception	http://amigo.geneontology.org/amigo/term/GO:0007600	-0.3494220749052332	-1.0738070595392997	0.12999999987	1	232	./Project_wg_result1576701776_GSEA/GO_0007600.png	137	45587;318011;117470;33683;34547;326110;117345;33335;37715;31750;37374;41171;34641;39983;41018;38098;36413;35073;42471;117477;31207;32856;8673994;36187;31621;43375;40891;117496;192481;39015;40116;43305;37582;246667;42425;117476;40198;318012;3772338;38835;41119;41011;260693;117346;40619;39571;117338;38453;35655;2768728;34603;31865;34299;117472;117500;318013;37607;32189;39982;117348;32085;33453;117349;35980;42415;39120;117336;42712;117498;2768964;117486;43753;117499;35705;117327;33157;31686;41715;33251;42568;37716;35516;38616;34843;2768955;2768933;44873;117342;40648;34601;37501;170882;37711;117344;318912;117488;35644;42711;38935;117487;39929;43234;33450;43341;37265;37347;39481;31867;41292;36350;36094;40744;36207;246672;117484;318736;170887;246666;39109;117343;318158;36600;246432;3772145;318778;41008;39189;117501;36088;35514;117485;39324;117481;246659;32086;33381;32562	CG1339;CG14921;CG31750;CG32395;CG4329;CG6696;CG9313;CG9492;CheA29a;CheA46a;CheA86a;CheB38b;CheB93b;Desi;Gr10a;Gr10b;Gr21a;Gr22a;Gr22c;Gr22e;Gr22f;Gr23a;Gr28a;Gr28b;Gr33a;Gr36a;Gr36b;Gr36c;Gr39a;Gr43a;Gr47a;Gr47b;Gr57a;Gr58a;Gr58c;Gr59a;Gr59b;Gr59c;Gr59d;Gr5a;Gr61a;Gr63a;Gr64a;Gr64f;Gr66a;Gr68a;Gr77a;Gr8a;Gr93a;Gr93b;Gr93d;Gr97a;Gr98a;Gr98b;Gr98c;Gr9a;Ir100a;Ir11a;Ir21a;Ir25a;Ir31a;Ir64a;Ir75a;Ir75b;Ir75c;Ir76b;Ir7a;Ir84a;Ir8a;Ir92a;Ir93a;Obp22a;Obp46a;Obp47b;Obp50a;Obp50e;Obp51a;Obp56b;Obp56c;Obp56i;Obp57e;Obp58b;Obp73a;Or10a;Or13a;Or19b;Or22a;Or22c;Or23a;Or2a;Or33a;Or33c;Or42a;Or42b;Or43a;Or45b;Or46a;Or47a;Or49a;Or49b;Or59a;Or59b;Or59c;Or65a;Or65b;Or65c;Or67a;Or67b;Or67c;Or69a;Or74a;Or7a;Or82a;Or83a;Or83c;Or85c;Or85d;Or85e;Or85f;Or88a;Or92a;Or94a;Or94b;Or98a;Or98b;TrpA1;Zmynd10;brv1;btv;dpr16;iav;nan;nompA;ppk;ppk11;ppk26;ro
GO:0006575	cellular modified amino acid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006575	-0.4242021524112219	-1.1558024872608907	0.15499999984500001	1	35	./Project_wg_result1576701776_GSEA/GO_0006575.png	26	48340;43624;48338;50001;5740847;48337;36481;326112;40026;48339;5740402;43626;42074;40028;43623;43629;326159;43416;40024;40025;3885583;43625;317911;326114;34703;43628	CG10814;CG11828;CG15864;CG17636;CG18231;CG18233;CG18234;CG31371;CG31773;CG32199;CG32201;CG34041;CG34345;CG5122;CG5265;CG9698;GstD4;GstD5;GstD6;GstD7;PH4alphaMP;PH4alphaNE1;PH4alphaNE2;PH4alphaNE3;PH4alphaSG1;PH4alphaSG2
